,selling_price,year,manufacturer,name,cylinders,km_driven,transmission,owner_id,size,type,paint_color
10134,76995,2017,ford,f-350 super duty platinum 4,,24362,automatic,1FT8W3BT6HED98873,,pickup,white
10135,89995,2013,,Peterbilt PB337 Jerr-Dan 16 Ton,,182547,automatic,2NP2HN7X1DM180804,,pickup,white
10136,29995,2000,gmc,t7500 space cab diesel cab o,,24487,automatic,1GDM7C1C8YJ512842,,pickup,white
10137,3995,2008,,chysler town and country,6 cylinders,139569,automatic,,full-size,van,silver
10138,0,1968,chevrolet,camaro,,,automatic,,,,
10139,4495,2001,ford,mustang convertible,6 cylinders,53082,automatic,1FAFP44471F240693,mid-size,convertible,blue
10140,10500,2005,chevrolet,express 1500,8 cylinders,39000,automatic,,mid-size,van,white
10141,23975,2016,jeep,grand cherokee,,43851,automatic,1C4RJFAG8GC444934,,,blue
10142,28975,2016,chevrolet,silverado 1500,,94164,automatic,3GCUKREC4GG167776,,,red
10143,16955,2013,ford,edge,,75261,automatic,2FMDK4KC5DBC16369,,,brown
10144,8995,2008,chevrolet,avalanche,8 cylinders,160859,automatic,,full-size,truck,green
10145,10999,2015,kia,forte,,64345,automatic,KNAFX4A85F5334101,,,white
10146,11975,2016,chevrolet,cruze,,90935,automatic,1G1BE5SM6G7280024,,,black
10147,25900,2015,ram,1500,,101094,automatic,1C6RR7LM6FS748969,,,silver
10148,14980,1983,mercedes-benz,380,,68180,automatic,WDBBA45A2DB020449,,convertible,
10149,16750,2013,bmw,535i,,69868,automatic,WBAFR7C59DC823186,,sedan,
10150,2200,1999,chevrolet,tahoe,,,automatic,,,,
10151,2500,2006,hyundai,sonata,6 cylinders,200000,automatic,,mid-size,sedan,blue
10152,2500,2008,volkswagen,rabbit,4 cylinders,181526,manual,,mid-size,hatchback,black
10153,10998,2013,chevrolet,traverse,6 cylinders,90979,automatic,1GNKVFED8DJ125988,,SUV,grey
10154,18000,1971,pontiac,firebird,8 cylinders,,automatic,,,,black
10155,4100,2007,toyota,highlander,,,automatic,,,,
10156,27000,2013,chevrolet,silverado 2500hd,8 cylinders,203,automatic,,,truck,black
10157,8450,2010,subaru,forester,,,automatic,,,,
10158,14990,2010,toyota,tacoma,,,automatic,,,,
10159,17890,2013,chevrolet,silverado,,,automatic,,,,
10160,0,2011,honda,accord,4 cylinders,104079,automatic,1HGCP2F87BA013733,,sedan,red
10161,12000,1999,,Freightliner FL 70,,,manual,,,truck,custom
10162,40400,2019,,Campervan fits in your garage,4 cylinders,3740,automatic,NM0GS9F26K1430597,,van,
10163,0,2012,toyota,4runner,6 cylinders,148366,automatic,JTEBU5JR4C5089095,,SUV,white
10164,0,2012,jeep,wrangler,6 cylinders,30634,automatic,1C4HJWCG6CL193432,,SUV,black
10165,0,2013,ford,fusion,4 cylinders,63939,automatic,3FA6P0K91DR115672,,sedan,silver
10166,0,1999,jeep,grand cherokee,8 cylinders,118581,automatic,1J4GW68N4XC533214,,SUV,red
10167,0,2012,audi,a6,6 cylinders,94274,automatic,WAUBGAFC0CN013704,,sedan,black
10168,0,2009,jeep,wrangler unlimited,6 cylinders,95289,automatic,1J4GA59199L755142,,SUV,black
10169,0,2011,cadillac,cts,6 cylinders,65448,automatic,1G6DA5EYXB0127614,,sedan,black
10170,0,2007,honda,cr-v,4 cylinders,100585,automatic,JHLRE48777C056837,,SUV,blue
10171,0,2012,gmc,acadia,6 cylinders,61647,automatic,1GKKVREDXCJ201756,,SUV,silver
10172,0,2014,toyota,4runner,6 cylinders,58399,automatic,JTEBU5JR1E5168971,,SUV,silver
10173,7500,2010,mercedes-benz,benz cls550,,168000,automatic,Wdddj7cbxaa161249,,,
10174,3995,1982,volkswagen,rabbit convertible,4 cylinders,121736,manual,,,convertible,yellow
10175,2000,2005,kia,sorento,6 cylinders,207741,automatic,,,,grey
10176,800,2002,ford,explorer,4 cylinders,130000,automatic,1FMZU63E32UC63242,full-size,SUV,silver
10177,12490,2012,toyota,camry,4 cylinders,67467,automatic,4T1BF1FKXCU569159,,sedan,silver
10178,25990,2013,jeep,wrangler,6 cylinders,63376,manual,1C4BJWEGXDL506714,,SUV,white
10179,10995,2016,ford,focus se hatchback,4 cylinders,38000,automatic,,compact,hatchback,black
10180,4300,2008,jeep,liberty,,179000,automatic,,,,
10181,3700,1996,ford,f-150,6 cylinders,176480,manual,,full-size,pickup,red
10182,25990,2015,chevrolet,suburban,8 cylinders,135452,automatic,1GNSKJKC6FR146396,,SUV,white
10183,9500,2016,hyundai,accent,4 cylinders,56502,automatic,KMHCT5AE5GU273350,,other,black
10184,19990,2016,hyundai,genesis,6 cylinders,65147,automatic,KMHGN4JE4GU116477,,sedan,
10185,25990,2015,subaru,wrx,4 cylinders,44435,manual,JF1VA2L60F9826761,,sedan,red
10186,19990,2013,toyota,4runner,6 cylinders,102338,automatic,JTEZU5JR1D5062355,,SUV,
10187,13500,2013,bmw,x3,4 cylinders,79212,automatic,5UXWX9C51D0D01904,,SUV,black
10188,24990,2013,mitsubishi,lancer,4 cylinders,74529,manual,JA32W8FV8DU011866,,sedan,black
10189,27990,2011,bmw,m3,8 cylinders,79341,manual,WBSKG9C52BE369344,,other,black
10190,17850,2013,subaru,impreza,4 cylinders,60546,manual,JF1GR7E6XDG838095,,wagon,
10191,13500,2010,ford,mustang,8 cylinders,111782,automatic,1ZVBP8CH0A5140779,,other,blue
10192,17499,2001,chevrolet,corvette,8 cylinders,69210,manual,1G1YY12S915122921,,other,black
10193,17990,2012,ford,f150 supercrew cab,8 cylinders,120055,automatic,1FTFW1CF1CFC77434,,pickup,custom
10194,23500,2015,infiniti,qx60,6 cylinders,60023,automatic,5N1AL0MM4FC500447,,SUV,custom
10195,0,2010,mercedes-benz,glk-class,6 cylinders,135977,automatic,,,SUV,white
10196,6500,2005,ford,f-150,8 cylinders,220000,automatic,,full-size,pickup,red
10197,1,1949,,1949 PLYMOUTH P-19 SUBURBAN,6 cylinders,4000,automatic,,,wagon,
10198,4889,2007,honda,accord sedan,6 cylinders,199420,automatic,1HGCM66467A098570,,sedan,black
10199,0,2017,ford,mustang,8 cylinders,16743,manual,,,coupe,grey
10200,5990,2007,toyota,camry,,101724,automatic,4T1BE46K77U101951,,sedan,silver
10201,0,2019,jeep,wrangler,4 cylinders,13245,automatic,1C4HJXEN9KW591510,,SUV,red
10202,5990,2005,nissan,pathfinder,,121339,automatic,5N1AR18U55C780554,,wagon,
10203,9998,2011,hyundai,genesis coupe,6 cylinders,105221,automatic,KMHHU6KH6BU055203,,coupe,yellow
10204,5000,1997,ram,1500,8 cylinders,120000,automatic,,full-size,pickup,silver
10205,0,2016,bmw,640 gran coupe,6 cylinders,57068,automatic,,,sedan,black
10206,2990,2000,toyota,camry,,,automatic,4T1BG28K0YU670380,,sedan,silver
10207,0,2018,nissan,nv passenger,6 cylinders,6970,automatic,5BZBF0AA9JN850695,,mini-van,black
10208,3900,2005,toyota,camry,4 cylinders,162000,automatic,4T1BE32K05U005611,mid-size,sedan,white
10209,1990,2008,chevrolet,uplander,,,automatic,1GNDV23W58D140328,,van,
10210,0,2018,nissan,altima,4 cylinders,41863,automatic,1N4AL3AP8JC177331,,sedan,silver
10211,4850,2009,dodge,grand caravan,,167450,automatic,2D8HN44E19R644886,,mini-van,silver
10212,1500,2002,cadillac,deville,8 cylinders,,automatic,,,sedan,brown
10213,0,2011,dodge,durango,6 cylinders,119149,automatic,,,SUV,white
10214,2800,2007,hyundai,sonata,6 cylinders,156000,automatic,,,,
10215,2990,2003,chevrolet,blazer,,111916,automatic,1GNCS18X63K144358,,SUV,
10216,16995,2010,jeep,wrangler,,98665,automatic,1J4BA5H14AL112438,,SUV,black
10217,2990,2007,saturn,vue,,,automatic,5GZCZ33ZX7S841299,,SUV,blue
10218,23755,2016,jeep,wrangler unlimited,6 cylinders,80866,manual,1C4BJWDG2GL177500,,SUV,black
10219,28999,2015,gmc,yukon,8 cylinders,112842,automatic,1GKS2BKC3FR134449,,SUV,purple
10220,23999,2015,jeep,grand cherokee,8 cylinders,82350,automatic,1C4RJFCT4FC639664,mid-size,SUV,white
10221,2990,2006,toyota,corolla,,,automatic,2T1BR32E06C709017,compact,sedan,green
10222,3990,2006,chevrolet,impala,,102488,automatic,2G1WS551X69377252,full-size,sedan,white
10223,0,2013,infiniti,jx35,6 cylinders,111044,automatic,,,SUV,silver
10224,3450,2006,ford,escape,,143530,automatic,1FMCU03146KC94260,,SUV,
10225,2990,2003,jeep,liberty,,142875,automatic,1J4GL48K73W687928,,SUV,silver
10226,0,2013,audi,a5,4 cylinders,97512,automatic,,,coupe,black
10227,5990,2007,toyota,camry,,169733,automatic,4T1BK46K77U007562,,sedan,silver
10228,15498,2014,honda,pilot,6 cylinders,109391,automatic,5FNYF4H57EB022613,,SUV,
10229,10500,2005,,2005 cadillacescalade,8 cylinders,121000,automatic,1gyek63n15r106635,full-size,wagon,white
